"id","building_type_id","area_tier","discipline","lod","rate_per_sq_ft","updated_at","updated_by"
"983","7","75k-100k","structure","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"984","7","75k-100k","structure","lod350plus","0.080","""2025-10-13T19:48:59.300Z""",
"985","7","75k-100k","mepf","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"986","7","75k-100k","mepf","lod300","0.060","""2025-10-13T19:48:59.300Z""",
"987","7","75k-100k","mepf","lod350","0.070","""2025-10-13T19:48:59.300Z""",
"988","7","75k-100k","mepf","lod350plus","0.080","""2025-10-13T19:48:59.300Z""",
"989","7","75k-100k","site","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"990","7","75k-100k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"991","7","75k-100k","site","lod350","0.040","""2025-10-13T19:48:59.300Z""",
"992","7","75k-100k","site","lod350plus","0.048","""2025-10-13T19:48:59.300Z""",
"993","7","100k+","architecture","lod200","0.138","""2025-10-13T19:48:59.300Z""",
"994","7","100k+","architecture","lod300","0.207","""2025-10-13T19:48:59.300Z""",
"995","7","100k+","architecture","lod350","0.255","""2025-10-13T19:48:59.300Z""",
"996","7","100k+","architecture","lod350plus","0.297","""2025-10-13T19:48:59.300Z""",
"997","7","100k+","structure","lod200","0.020","""2025-10-13T19:48:59.300Z""",
"998","7","100k+","structure","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"999","7","100k+","structure","lod350","0.050","""2025-10-13T19:48:59.300Z""",
"1000","7","100k+","structure","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1001","7","100k+","mepf","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1002","7","100k+","mepf","lod300","0.050","""2025-10-13T19:48:59.300Z""",
"1003","7","100k+","mepf","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1004","7","100k+","mepf","lod350plus","0.070","""2025-10-13T19:48:59.300Z""",
"1005","7","100k+","site","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1006","7","100k+","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1007","7","100k+","site","lod350","0.040","""2025-10-13T19:48:59.300Z""",
"1008","7","100k+","site","lod350plus","0.044","""2025-10-13T19:48:59.300Z""",
"1009","8","0-5k","architecture","lod200","0.932","""2025-10-13T19:48:59.300Z""",
"1010","8","0-5k","architecture","lod300","1.208","""2025-10-13T19:48:59.300Z""",
"1011","8","0-5k","architecture","lod350","1.532","""2025-10-13T19:48:59.300Z""",
"1012","8","0-5k","architecture","lod350plus","1.815","""2025-10-13T19:48:59.300Z""",
"1013","8","0-5k","structure","lod200","0.150","""2025-10-13T19:48:59.300Z""",
"1014","8","0-5k","structure","lod300","0.210","""2025-10-13T19:48:59.300Z""",
"1015","8","0-5k","structure","lod350","0.240","""2025-10-13T19:48:59.300Z""",
"1016","8","0-5k","structure","lod350plus","0.270","""2025-10-13T19:48:59.300Z""",
"1017","8","0-5k","mepf","lod200","0.105","""2025-10-13T19:48:59.300Z""",
"1018","8","0-5k","mepf","lod300","0.135","""2025-10-13T19:48:59.300Z""",
"1019","8","0-5k","mepf","lod350","0.150","""2025-10-13T19:48:59.300Z""",
"1020","8","0-5k","mepf","lod350plus","0.165","""2025-10-13T19:48:59.300Z""",
"1021","8","0-5k","site","lod200","0.045","""2025-10-13T19:48:59.300Z""",
"1022","8","0-5k","site","lod300","0.051","""2025-10-13T19:48:59.300Z""",
"1023","8","0-5k","site","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1024","8","0-5k","site","lod350plus","0.075","""2025-10-13T19:48:59.300Z""",
"1025","8","5k-10k","architecture","lod200","0.819","""2025-10-13T19:48:59.300Z""",
"1026","8","5k-10k","architecture","lod300","1.071","""2025-10-13T19:48:59.300Z""",
"1027","8","5k-10k","architecture","lod350","1.329","""2025-10-13T19:48:59.300Z""",
"1028","8","5k-10k","architecture","lod350plus","1.575","""2025-10-13T19:48:59.300Z""",
"1029","8","5k-10k","structure","lod200","0.135","""2025-10-13T19:48:59.300Z""",
"1030","8","5k-10k","structure","lod300","0.195","""2025-10-13T19:48:59.300Z""",
"1031","8","5k-10k","structure","lod350","0.210","""2025-10-13T19:48:59.300Z""",
"1032","8","5k-10k","structure","lod350plus","0.240","""2025-10-13T19:48:59.300Z""",
"1033","8","5k-10k","mepf","lod200","0.105","""2025-10-13T19:48:59.300Z""",
"1034","8","5k-10k","mepf","lod300","0.135","""2025-10-13T19:48:59.300Z""",
"1035","8","5k-10k","mepf","lod350","0.150","""2025-10-13T19:48:59.300Z""",
"1036","8","5k-10k","mepf","lod350plus","0.165","""2025-10-13T19:48:59.300Z""",
"1037","8","5k-10k","site","lod200","0.045","""2025-10-13T19:48:59.300Z""",
"1038","8","5k-10k","site","lod300","0.051","""2025-10-13T19:48:59.300Z""",
"1039","8","5k-10k","site","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1040","8","5k-10k","site","lod350plus","0.075","""2025-10-13T19:48:59.300Z""",
"1041","8","10k-20k","architecture","lod200","0.719","""2025-10-13T19:48:59.300Z""",
"1042","8","10k-20k","architecture","lod300","0.949","""2025-10-13T19:48:59.300Z""",
"1043","8","10k-20k","architecture","lod350","1.179","""2025-10-13T19:48:59.300Z""",
"1044","8","10k-20k","architecture","lod350plus","1.397","""2025-10-13T19:48:59.300Z""",
"1045","8","10k-20k","structure","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1046","8","10k-20k","structure","lod300","0.180","""2025-10-13T19:48:59.300Z""",
"1047","8","10k-20k","structure","lod350","0.195","""2025-10-13T19:48:59.300Z""",
"1048","8","10k-20k","structure","lod350plus","0.225","""2025-10-13T19:48:59.300Z""",
"1049","8","10k-20k","mepf","lod200","0.090","""2025-10-13T19:48:59.300Z""",
"1050","8","10k-20k","mepf","lod300","0.120","""2025-10-13T19:48:59.300Z""",
"1051","8","10k-20k","mepf","lod350","0.135","""2025-10-13T19:48:59.300Z""",
"1052","8","10k-20k","mepf","lod350plus","0.150","""2025-10-13T19:48:59.300Z""",
"1053","8","10k-20k","site","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1054","8","10k-20k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1055","8","10k-20k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1056","8","10k-20k","site","lod350plus","0.058","""2025-10-13T19:48:59.300Z""",
"1057","8","20k-30k","architecture","lod200","0.596","""2025-10-13T19:48:59.300Z""",
"1058","8","20k-30k","architecture","lod300","0.751","""2025-10-13T19:48:59.300Z""",
"1059","8","20k-30k","architecture","lod350","0.989","""2025-10-13T19:48:59.300Z""",
"1060","8","20k-30k","architecture","lod350plus","1.124","""2025-10-13T19:48:59.300Z""",
"1061","8","20k-30k","structure","lod200","0.088","""2025-10-13T19:48:59.300Z""",
"1062","8","20k-30k","structure","lod300","0.138","""2025-10-13T19:48:59.300Z""",
"1063","8","20k-30k","structure","lod350","0.150","""2025-10-13T19:48:59.300Z""",
"1064","8","20k-30k","structure","lod350plus","0.175","""2025-10-13T19:48:59.300Z""",
"1065","8","20k-30k","mepf","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1066","8","20k-30k","mepf","lod300","0.100","""2025-10-13T19:48:59.300Z""",
"1067","8","20k-30k","mepf","lod350","0.113","""2025-10-13T19:48:59.300Z""",
"1068","8","20k-30k","mepf","lod350plus","0.125","""2025-10-13T19:48:59.300Z""",
"1069","8","20k-30k","site","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1070","8","20k-30k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1071","8","20k-30k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1072","8","20k-30k","site","lod350plus","0.058","""2025-10-13T19:48:59.300Z""",
"1073","8","30k-40k","architecture","lod200","0.483","""2025-10-13T19:48:59.300Z""",
"1074","8","30k-40k","architecture","lod300","0.644","""2025-10-13T19:48:59.300Z""",
"1075","8","30k-40k","architecture","lod350","0.833","""2025-10-13T19:48:59.300Z""",
"1076","8","30k-40k","architecture","lod350plus","0.948","""2025-10-13T19:48:59.300Z""",
"1077","8","30k-40k","structure","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1078","8","30k-40k","structure","lod300","0.125","""2025-10-13T19:48:59.300Z""",
"1079","8","30k-40k","structure","lod350","0.138","""2025-10-13T19:48:59.300Z""",
"1080","8","30k-40k","structure","lod350plus","0.163","""2025-10-13T19:48:59.300Z""",
"1081","8","30k-40k","mepf","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1082","8","30k-40k","mepf","lod300","0.100","""2025-10-13T19:48:59.300Z""",
"1083","8","30k-40k","mepf","lod350","0.113","""2025-10-13T19:48:59.300Z""",
"1084","8","30k-40k","mepf","lod350plus","0.125","""2025-10-13T19:48:59.300Z""",
"1085","8","30k-40k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1086","8","30k-40k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1087","8","30k-40k","site","lod350","0.034","""2025-10-13T19:48:59.300Z""",
"1088","8","30k-40k","site","lod350plus","0.042","""2025-10-13T19:48:59.300Z""",
"1089","8","40k-50k","architecture","lod200","0.380","""2025-10-13T19:48:59.300Z""",
"1090","8","40k-50k","architecture","lod300","0.500","""2025-10-13T19:48:59.300Z""",
"1091","8","40k-50k","architecture","lod350","0.700","""2025-10-13T19:48:59.300Z""",
"1092","8","40k-50k","architecture","lod350plus","0.800","""2025-10-13T19:48:59.300Z""",
"1093","8","40k-50k","structure","lod200","0.063","""2025-10-13T19:48:59.300Z""",
"1094","8","40k-50k","structure","lod300","0.113","""2025-10-13T19:48:59.300Z""",
"1095","8","40k-50k","structure","lod350","0.125","""2025-10-13T19:48:59.300Z""",
"1096","8","40k-50k","structure","lod350plus","0.150","""2025-10-13T19:48:59.300Z""",
"1097","8","40k-50k","mepf","lod200","0.063","""2025-10-13T19:48:59.300Z""",
"1098","8","40k-50k","mepf","lod300","0.088","""2025-10-13T19:48:59.300Z""",
"1099","8","40k-50k","mepf","lod350","0.100","""2025-10-13T19:48:59.300Z""",
"1100","8","40k-50k","mepf","lod350plus","0.113","""2025-10-13T19:48:59.300Z""",
"1101","8","40k-50k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1102","8","40k-50k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1103","8","40k-50k","site","lod350","0.034","""2025-10-13T19:48:59.300Z""",
"1104","8","40k-50k","site","lod350plus","0.042","""2025-10-13T19:48:59.300Z""",
"1105","8","50k-75k","architecture","lod200","0.276","""2025-10-13T19:48:59.300Z""",
"1106","8","50k-75k","architecture","lod300","0.414","""2025-10-13T19:48:59.300Z""",
"1107","8","50k-75k","architecture","lod350","0.507","""2025-10-13T19:48:59.300Z""",
"1108","8","50k-75k","architecture","lod350plus","0.576","""2025-10-13T19:48:59.300Z""",
"1109","8","50k-75k","structure","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1110","8","50k-75k","structure","lod300","0.080","""2025-10-13T19:48:59.300Z""",
"1111","8","50k-75k","structure","lod350","0.090","""2025-10-13T19:48:59.300Z""",
"1112","8","50k-75k","structure","lod350plus","0.110","""2025-10-13T19:48:59.300Z""",
"1113","8","50k-75k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1114","8","50k-75k","mepf","lod300","0.070","""2025-10-13T19:48:59.300Z""",
"1115","8","50k-75k","mepf","lod350","0.080","""2025-10-13T19:48:59.300Z""",
"1116","8","50k-75k","mepf","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1117","8","50k-75k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1118","8","50k-75k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1119","8","50k-75k","site","lod350","0.034","""2025-10-13T19:48:59.300Z""",
"1120","8","50k-75k","site","lod350plus","0.038","""2025-10-13T19:48:59.300Z""",
"1121","8","75k-100k","architecture","lod200","0.207","""2025-10-13T19:48:59.300Z""",
"1122","8","75k-100k","architecture","lod300","0.345","""2025-10-13T19:48:59.300Z""",
"1123","8","75k-100k","architecture","lod350","0.435","""2025-10-13T19:48:59.300Z""",
"1124","8","75k-100k","architecture","lod350plus","0.493","""2025-10-13T19:48:59.300Z""",
"1125","8","75k-100k","structure","lod200","0.040","""2025-10-13T19:48:59.300Z""",
"1126","8","75k-100k","structure","lod300","0.070","""2025-10-13T19:48:59.300Z""",
"1127","8","75k-100k","structure","lod350","0.080","""2025-10-13T19:48:59.300Z""",
"1128","8","75k-100k","structure","lod350plus","0.100","""2025-10-13T19:48:59.300Z""",
"1129","8","75k-100k","mepf","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1130","8","75k-100k","mepf","lod300","0.070","""2025-10-13T19:48:59.300Z""",
"1131","8","75k-100k","mepf","lod350","0.080","""2025-10-13T19:48:59.300Z""",
"1132","8","75k-100k","mepf","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1133","8","75k-100k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1134","8","75k-100k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1135","8","75k-100k","site","lod350","0.030","""2025-10-13T19:48:59.300Z""",
"1136","8","75k-100k","site","lod350plus","0.038","""2025-10-13T19:48:59.300Z""",
"1137","8","100k+","architecture","lod200","0.190","""2025-10-13T19:48:59.300Z""",
"1138","8","100k+","architecture","lod300","0.259","""2025-10-13T19:48:59.300Z""",
"1139","8","100k+","architecture","lod350","0.307","""2025-10-13T19:48:59.300Z""",
"1140","8","100k+","architecture","lod350plus","0.348","""2025-10-13T19:48:59.300Z""",
"1141","8","100k+","structure","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1142","8","100k+","structure","lod300","0.045","""2025-10-13T19:48:59.300Z""",
"1143","8","100k+","structure","lod350","0.053","""2025-10-13T19:48:59.300Z""",
"1144","8","100k+","structure","lod350plus","0.068","""2025-10-13T19:48:59.300Z""",
"1145","8","100k+","mepf","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1146","8","100k+","mepf","lod300","0.045","""2025-10-13T19:48:59.300Z""",
"1147","8","100k+","mepf","lod350","0.053","""2025-10-13T19:48:59.300Z""",
"1148","8","100k+","mepf","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1149","8","100k+","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1150","8","100k+","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1151","8","100k+","site","lod350","0.030","""2025-10-13T19:48:59.300Z""",
"1152","8","100k+","site","lod350plus","0.034","""2025-10-13T19:48:59.300Z""",
"1153","9","0-5k","architecture","lod200","0.725","""2025-10-13T19:48:59.300Z""",
"1154","9","0-5k","architecture","lod300","1.001","""2025-10-13T19:48:59.300Z""",
"1155","9","0-5k","architecture","lod350","1.325","""2025-10-13T19:48:59.300Z""",
"1156","9","0-5k","architecture","lod350plus","1.608","""2025-10-13T19:48:59.300Z""",
"1157","9","0-5k","structure","lod200","0.135","""2025-10-13T19:48:59.300Z""",
"1158","9","0-5k","structure","lod300","0.195","""2025-10-13T19:48:59.300Z""",
"1159","9","0-5k","structure","lod350","0.225","""2025-10-13T19:48:59.300Z""",
"1160","9","0-5k","structure","lod350plus","0.255","""2025-10-13T19:48:59.300Z""",
"1161","9","0-5k","mepf","lod200","0.135","""2025-10-13T19:48:59.300Z""",
"1162","9","0-5k","mepf","lod300","0.165","""2025-10-13T19:48:59.300Z""",
"1163","9","0-5k","mepf","lod350","0.180","""2025-10-13T19:48:59.300Z""",
"1164","9","0-5k","mepf","lod350plus","0.195","""2025-10-13T19:48:59.300Z""",
"1165","9","0-5k","site","lod200","0.045","""2025-10-13T19:48:59.300Z""",
"1166","9","0-5k","site","lod300","0.051","""2025-10-13T19:48:59.300Z""",
"1167","9","0-5k","site","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1168","9","0-5k","site","lod350plus","0.075","""2025-10-13T19:48:59.300Z""",
"1169","9","5k-10k","architecture","lod200","0.630","""2025-10-13T19:48:59.300Z""",
"1170","9","5k-10k","architecture","lod300","0.882","""2025-10-13T19:48:59.300Z""",
"1171","9","5k-10k","architecture","lod350","1.140","""2025-10-13T19:48:59.300Z""",
"1172","9","5k-10k","architecture","lod350plus","1.386","""2025-10-13T19:48:59.300Z""",
"1173","9","5k-10k","structure","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1174","9","5k-10k","structure","lod300","0.180","""2025-10-13T19:48:59.300Z""",
"1175","9","5k-10k","structure","lod350","0.195","""2025-10-13T19:48:59.300Z""",
"1176","9","5k-10k","structure","lod350plus","0.225","""2025-10-13T19:48:59.300Z""",
"1177","9","5k-10k","mepf","lod200","0.135","""2025-10-13T19:48:59.300Z""",
"1178","9","5k-10k","mepf","lod300","0.165","""2025-10-13T19:48:59.300Z""",
"1179","9","5k-10k","mepf","lod350","0.180","""2025-10-13T19:48:59.300Z""",
"1180","9","5k-10k","mepf","lod350plus","0.195","""2025-10-13T19:48:59.300Z""",
"1181","9","5k-10k","site","lod200","0.045","""2025-10-13T19:48:59.300Z""",
"1182","9","5k-10k","site","lod300","0.051","""2025-10-13T19:48:59.300Z""",
"1183","9","5k-10k","site","lod350","0.060","""2025-10-13T19:48:59.300Z""",
"1184","9","5k-10k","site","lod350plus","0.075","""2025-10-13T19:48:59.300Z""",
"1185","9","10k-20k","architecture","lod200","0.546","""2025-10-13T19:48:59.300Z""",
"1186","9","10k-20k","architecture","lod300","0.776","""2025-10-13T19:48:59.300Z""",
"1187","9","10k-20k","architecture","lod350","1.006","""2025-10-13T19:48:59.300Z""",
"1188","9","10k-20k","architecture","lod350plus","1.225","""2025-10-13T19:48:59.300Z""",
"1189","9","10k-20k","structure","lod200","0.105","""2025-10-13T19:48:59.300Z""",
"1190","9","10k-20k","structure","lod300","0.165","""2025-10-13T19:48:59.300Z""",
"1191","9","10k-20k","structure","lod350","0.180","""2025-10-13T19:48:59.300Z""",
"1192","9","10k-20k","structure","lod350plus","0.210","""2025-10-13T19:48:59.300Z""",
"1193","9","10k-20k","mepf","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1194","9","10k-20k","mepf","lod300","0.150","""2025-10-13T19:48:59.300Z""",
"1195","9","10k-20k","mepf","lod350","0.165","""2025-10-13T19:48:59.300Z""",
"1196","9","10k-20k","mepf","lod350plus","0.180","""2025-10-13T19:48:59.300Z""",
"1197","9","10k-20k","site","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1198","9","10k-20k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1199","9","10k-20k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1200","9","10k-20k","site","lod350plus","0.058","""2025-10-13T19:48:59.300Z""",
"1201","9","20k-30k","architecture","lod200","0.466","""2025-10-13T19:48:59.300Z""",
"1202","9","20k-30k","architecture","lod300","0.673","""2025-10-13T19:48:59.300Z""",
"1203","9","20k-30k","architecture","lod350","0.834","""2025-10-13T19:48:59.300Z""",
"1204","9","20k-30k","architecture","lod350plus","0.969","""2025-10-13T19:48:59.300Z""",
"1205","9","20k-30k","structure","lod200","0.075","""2025-10-13T19:48:59.300Z""",
"1206","9","20k-30k","structure","lod300","0.125","""2025-10-13T19:48:59.300Z""",
"1207","9","20k-30k","structure","lod350","0.138","""2025-10-13T19:48:59.300Z""",
"1208","9","20k-30k","structure","lod350plus","0.163","""2025-10-13T19:48:59.300Z""",
"1209","9","20k-30k","mepf","lod200","0.100","""2025-10-13T19:48:59.300Z""",
"1210","9","20k-30k","mepf","lod300","0.125","""2025-10-13T19:48:59.300Z""",
"1211","9","20k-30k","mepf","lod350","0.138","""2025-10-13T19:48:59.300Z""",
"1212","9","20k-30k","mepf","lod350plus","0.150","""2025-10-13T19:48:59.300Z""",
"1213","9","20k-30k","site","lod200","0.038","""2025-10-13T19:48:59.300Z""",
"1214","9","20k-30k","site","lod300","0.040","""2025-10-13T19:48:59.300Z""",
"1215","9","20k-30k","site","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1216","9","20k-30k","site","lod350plus","0.058","""2025-10-13T19:48:59.300Z""",
"1217","9","30k-40k","architecture","lod200","0.391","""2025-10-13T19:48:59.300Z""",
"1218","9","30k-40k","architecture","lod300","0.552","""2025-10-13T19:48:59.300Z""",
"1219","9","30k-40k","architecture","lod350","0.741","""2025-10-13T19:48:59.300Z""",
"1220","9","30k-40k","architecture","lod350plus","0.856","""2025-10-13T19:48:59.300Z""",
"1221","9","30k-40k","structure","lod200","0.063","""2025-10-13T19:48:59.300Z""",
"1222","9","30k-40k","structure","lod300","0.113","""2025-10-13T19:48:59.300Z""",
"1223","9","30k-40k","structure","lod350","0.125","""2025-10-13T19:48:59.300Z""",
"1224","9","30k-40k","structure","lod350plus","0.150","""2025-10-13T19:48:59.300Z""",
"1225","9","30k-40k","mepf","lod200","0.100","""2025-10-13T19:48:59.300Z""",
"1226","9","30k-40k","mepf","lod300","0.125","""2025-10-13T19:48:59.300Z""",
"1227","9","30k-40k","mepf","lod350","0.138","""2025-10-13T19:48:59.300Z""",
"1228","9","30k-40k","mepf","lod350plus","0.150","""2025-10-13T19:48:59.300Z""",
"1229","9","30k-40k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1230","9","30k-40k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1231","9","30k-40k","site","lod350","0.034","""2025-10-13T19:48:59.300Z""",
"1232","9","30k-40k","site","lod350plus","0.042","""2025-10-13T19:48:59.300Z""",
"1233","9","40k-50k","architecture","lod200","0.320","""2025-10-13T19:48:59.300Z""",
"1234","9","40k-50k","architecture","lod300","0.460","""2025-10-13T19:48:59.300Z""",
"1235","9","40k-50k","architecture","lod350","0.620","""2025-10-13T19:48:59.300Z""",
"1236","9","40k-50k","architecture","lod350plus","0.720","""2025-10-13T19:48:59.300Z""",
"1237","9","40k-50k","structure","lod200","0.050","""2025-10-13T19:48:59.300Z""",
"1238","9","40k-50k","structure","lod300","0.100","""2025-10-13T19:48:59.300Z""",
"1239","9","40k-50k","structure","lod350","0.113","""2025-10-13T19:48:59.300Z""",
"1240","9","40k-50k","structure","lod350plus","0.138","""2025-10-13T19:48:59.300Z""",
"1241","9","40k-50k","mepf","lod200","0.088","""2025-10-13T19:48:59.300Z""",
"1242","9","40k-50k","mepf","lod300","0.113","""2025-10-13T19:48:59.300Z""",
"1243","9","40k-50k","mepf","lod350","0.125","""2025-10-13T19:48:59.300Z""",
"1244","9","40k-50k","mepf","lod350plus","0.138","""2025-10-13T19:48:59.300Z""",
"1245","9","40k-50k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1246","9","40k-50k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1247","9","40k-50k","site","lod350","0.034","""2025-10-13T19:48:59.300Z""",
"1248","9","40k-50k","site","lod350plus","0.042","""2025-10-13T19:48:59.300Z""",
"1249","9","50k-75k","architecture","lod200","0.242","""2025-10-13T19:48:59.300Z""",
"1250","9","50k-75k","architecture","lod300","0.380","""2025-10-13T19:48:59.300Z""",
"1251","9","50k-75k","architecture","lod350","0.438","""2025-10-13T19:48:59.300Z""",
"1252","9","50k-75k","architecture","lod350plus","0.507","""2025-10-13T19:48:59.300Z""",
"1253","9","50k-75k","structure","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1254","9","50k-75k","structure","lod300","0.070","""2025-10-13T19:48:59.300Z""",
"1255","9","50k-75k","structure","lod350","0.080","""2025-10-13T19:48:59.300Z""",
"1256","9","50k-75k","structure","lod350plus","0.100","""2025-10-13T19:48:59.300Z""",
"1257","9","50k-75k","mepf","lod200","0.070","""2025-10-13T19:48:59.300Z""",
"1258","9","50k-75k","mepf","lod300","0.090","""2025-10-13T19:48:59.300Z""",
"1259","9","50k-75k","mepf","lod350","0.100","""2025-10-13T19:48:59.300Z""",
"1260","9","50k-75k","mepf","lod350plus","0.110","""2025-10-13T19:48:59.300Z""",
"1261","9","50k-75k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1262","9","50k-75k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1263","9","50k-75k","site","lod350","0.034","""2025-10-13T19:48:59.300Z""",
"1264","9","50k-75k","site","lod350plus","0.038","""2025-10-13T19:48:59.300Z""",
"1265","9","75k-100k","architecture","lod200","0.173","""2025-10-13T19:48:59.300Z""",
"1266","9","75k-100k","architecture","lod300","0.276","""2025-10-13T19:48:59.300Z""",
"1267","9","75k-100k","architecture","lod350","0.366","""2025-10-13T19:48:59.300Z""",
"1268","9","75k-100k","architecture","lod350plus","0.424","""2025-10-13T19:48:59.300Z""",
"1269","9","75k-100k","structure","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1270","9","75k-100k","structure","lod300","0.060","""2025-10-13T19:48:59.300Z""",
"1271","9","75k-100k","structure","lod350","0.070","""2025-10-13T19:48:59.300Z""",
"1272","9","75k-100k","structure","lod350plus","0.090","""2025-10-13T19:48:59.300Z""",
"1273","9","75k-100k","mepf","lod200","0.070","""2025-10-13T19:48:59.300Z""",
"1274","9","75k-100k","mepf","lod300","0.090","""2025-10-13T19:48:59.300Z""",
"1275","9","75k-100k","mepf","lod350","0.100","""2025-10-13T19:48:59.300Z""",
"1276","9","75k-100k","mepf","lod350plus","0.110","""2025-10-13T19:48:59.300Z""",
"1277","9","75k-100k","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1278","9","75k-100k","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1279","9","75k-100k","site","lod350","0.030","""2025-10-13T19:48:59.300Z""",
"1280","9","75k-100k","site","lod350plus","0.038","""2025-10-13T19:48:59.300Z""",
"1281","9","100k+","architecture","lod200","0.121","""2025-10-13T19:48:59.300Z""",
"1282","9","100k+","architecture","lod300","0.190","""2025-10-13T19:48:59.300Z""",
"1283","9","100k+","architecture","lod350","0.238","""2025-10-13T19:48:59.300Z""",
"1284","9","100k+","architecture","lod350plus","0.279","""2025-10-13T19:48:59.300Z""",
"1285","9","100k+","structure","lod200","0.023","""2025-10-13T19:48:59.300Z""",
"1286","9","100k+","structure","lod300","0.038","""2025-10-13T19:48:59.300Z""",
"1287","9","100k+","structure","lod350","0.045","""2025-10-13T19:48:59.300Z""",
"1288","9","100k+","structure","lod350plus","0.060","""2025-10-13T19:48:59.300Z""",
"1289","9","100k+","mepf","lod200","0.045","""2025-10-13T19:48:59.300Z""",
"1290","9","100k+","mepf","lod300","0.060","""2025-10-13T19:48:59.300Z""",
"1291","9","100k+","mepf","lod350","0.068","""2025-10-13T19:48:59.300Z""",
"1292","9","100k+","mepf","lod350plus","0.075","""2025-10-13T19:48:59.300Z""",
"1293","9","100k+","site","lod200","0.030","""2025-10-13T19:48:59.300Z""",
"1294","9","100k+","site","lod300","0.030","""2025-10-13T19:48:59.300Z""",
"1295","9","100k+","site","lod350","0.030","""2025-10-13T19:48:59.300Z""",
"1296","9","100k+","site","lod350plus","0.034","""2025-10-13T19:48:59.300Z""",
"1297","10","0-5k","architecture","lod200","0.656","""2025-10-13T19:48:59.300Z""",
"1298","10","0-5k","architecture","lod300","0.932","""2025-10-13T19:48:59.300Z""",
"1299","10","0-5k","architecture","lod350","1.256","""2025-10-13T19:48:59.300Z""",
"1300","10","0-5k","architecture","lod350plus","1.539","""2025-10-13T19:48:59.300Z""",
"1301","10","0-5k","structure","lod200","0.120","""2025-10-13T19:48:59.300Z""",
"1302","10","0-5k","structure","lod300","0.180","""2025-10-13T19:48:59.300Z""",
"1303","10","0-5k","structure","lod350","0.210","""2025-10-13T19:48:59.300Z""",
"1304","10","0-5k","structure","lod350plus","0.240","""2025-10-13T19:48:59.300Z""",
